year,agency,field,value
2008,FCSIC,exemption_7a,0
2009,FCSIC,exemption_7a,0
2010,FCSIC,exemption_7a,0
2011,FCSIC,exemption_7a,0
2012,FCSIC,exemption_7a,0
2013,FCSIC,exemption_7a,0
2014,FCSIC,exemption_7a,0
2015,FCSIC,exemption_7a,0
2016,FCSIC,exemption_7a,0
2017,FCSIC,exemption_7a,0
2018,FCSIC,exemption_7a,0
2019,FCSIC,exemption_7a,0
2020,FCSIC,exemption_7a,0
2021,FCSIC,exemption_7a,0
2022,FCSIC,exemption_7a,0
2023,FCSIC,exemption_7a,0
2024,FCSIC,exemption_7a,0
2008,FDIC,exemption_7a,4
2009,FDIC,exemption_7a,0
2010,FDIC,exemption_7a,4
2011,FDIC,exemption_7a,1
2012,FDIC,exemption_7a,3
2013,FDIC,exemption_7a,1
2014,FDIC,exemption_7a,4
2015,FDIC,exemption_7a,4
2016,FDIC,exemption_7a,7
2017,FDIC,exemption_7a,0
2018,FDIC,exemption_7a,1
2019,FDIC,exemption_7a,2
2020,FDIC,exemption_7a,5
2021,FDIC,exemption_7a,2
2022,FDIC,exemption_7a,0
2023,FDIC,exemption_7a,1
2024,FDIC,exemption_7a,7
2008,FEC,exemption_7a,1
2009,FEC,exemption_7a,0
2010,FEC,exemption_7a,0
2011,FEC,exemption_7a,2
2012,FEC,exemption_7a,2
2013,FEC,exemption_7a,3
2014,FEC,exemption_7a,4
2015,FEC,exemption_7a,4
2016,FEC,exemption_7a,4
2017,FEC,exemption_7a,4
2018,FEC,exemption_7a,1
2019,FEC,exemption_7a,1
2020,FEC,exemption_7a,1
2021,FEC,exemption_7a,3
2022,FEC,exemption_7a,3
2023,FEC,exemption_7a,3
2024,FEC,exemption_7a,12
2008,FERC,exemption_7a,2
2009,FERC,exemption_7a,8
2010,FERC,exemption_7a,0
2011,FERC,exemption_7a,4
2012,FERC,exemption_7a,0
2013,FERC,exemption_7a,5
2014,FERC,exemption_7a,2
2015,FERC,exemption_7a,1
2016,FERC,exemption_7a,2
2017,FERC,exemption_7a,1
2018,FERC,exemption_7a,5
2019,FERC,exemption_7a,5
2020,FERC,exemption_7a,0
2021,FERC,exemption_7a,1
2022,FERC,exemption_7a,1
2023,FERC,exemption_7a,0
2024,FERC,exemption_7a,0
2008,FFIEC,exemption_7a,0
2009,FFIEC,exemption_7a,0
2010,FFIEC,exemption_7a,0
2011,FFIEC,exemption_7a,0
2012,FFIEC,exemption_7a,0
2013,FFIEC,exemption_7a,0
2014,FFIEC,exemption_7a,0
2015,FFIEC,exemption_7a,0
2016,FFIEC,exemption_7a,0
2017,FFIEC,exemption_7a,0
2018,FFIEC,exemption_7a,0
2019,FFIEC,exemption_7a,0
2020,FFIEC,exemption_7a,0
2021,FFIEC,exemption_7a,0
2022,FFIEC,exemption_7a,0
2023,FFIEC,exemption_7a,0
2024,FFIEC,exemption_7a,0
2008,FHFA,exemption_7a,0
2009,FHFA,exemption_7a,0
2010,FHFA,exemption_7a,0
2011,FHFA,exemption_7a,2
2012,FHFA,exemption_7a,4
2013,FHFA,exemption_7a,9
2014,FHFA,exemption_7a,6
2015,FHFA,exemption_7a,11
2016,FHFA,exemption_7a,19
2017,FHFA,exemption_7a,6
2018,FHFA,exemption_7a,2
2019,FHFA,exemption_7a,6
2020,FHFA,exemption_7a,9
2021,FHFA,exemption_7a,11
2022,FHFA,exemption_7a,0
2023,FHFA,exemption_7a,1
2024,FHFA,exemption_7a,0
2008,FLRA,exemption_7a,2
2009,FLRA,exemption_7a,1
2010,FLRA,exemption_7a,1
2011,FLRA,exemption_7a,0
2012,FLRA,exemption_7a,2
2013,FLRA,exemption_7a,2
2014,FLRA,exemption_7a,0
2015,FLRA,exemption_7a,0
2016,FLRA,exemption_7a,1
2017,FLRA,exemption_7a,0
2018,FLRA,exemption_7a,4
2019,FLRA,exemption_7a,0
2020,FLRA,exemption_7a,1
2021,FLRA,exemption_7a,0
2022,FLRA,exemption_7a,1
2023,FLRA,exemption_7a,1
2024,FLRA,exemption_7a,12
2008,FMC,exemption_7a,0
2009,FMC,exemption_7a,0
2010,FMC,exemption_7a,0
2011,FMC,exemption_7a,0
2012,FMC,exemption_7a,0
2013,FMC,exemption_7a,0
2014,FMC,exemption_7a,1
2015,FMC,exemption_7a,0
2016,FMC,exemption_7a,0
2017,FMC,exemption_7a,0
2018,FMC,exemption_7a,1
2019,FMC,exemption_7a,1
2020,FMC,exemption_7a,0
2021,FMC,exemption_7a,0
2022,FMC,exemption_7a,0
2023,FMC,exemption_7a,1
2024,FMC,exemption_7a,2
2008,FMCS,exemption_7a,0
2009,FMCS,exemption_7a,0
2010,FMCS,exemption_7a,0
2011,FMCS,exemption_7a,0
2012,FMCS,exemption_7a,0
2013,FMCS,exemption_7a,0
2014,FMCS,exemption_7a,0
2015,FMCS,exemption_7a,0
2016,FMCS,exemption_7a,0
2017,FMCS,exemption_7a,0
2018,FMCS,exemption_7a,0
2019,FMCS,exemption_7a,0
2020,FMCS,exemption_7a,0
2021,FMCS,exemption_7a,0
2022,FMCS,exemption_7a,0
2023,FMCS,exemption_7a,0
2024,FMCS,exemption_7a,0
2008,FMSHRC,exemption_7a,0
2009,FMSHRC,exemption_7a,0
2010,FMSHRC,exemption_7a,0
2011,FMSHRC,exemption_7a,0
2012,FMSHRC,exemption_7a,0
2013,FMSHRC,exemption_7a,0
2014,FMSHRC,exemption_7a,0
2015,FMSHRC,exemption_7a,0
2016,FMSHRC,exemption_7a,0
2017,FMSHRC,exemption_7a,0
2018,FMSHRC,exemption_7a,0
2019,FMSHRC,exemption_7a,0
2020,FMSHRC,exemption_7a,0
2021,FMSHRC,exemption_7a,0
2022,FMSHRC,exemption_7a,0
2023,FMSHRC,exemption_7a,0
2024,FMSHRC,exemption_7a,0
2008,FOMC,exemption_7a,0
2009,FOMC,exemption_7a,0
2010,FOMC,exemption_7a,0
2011,FOMC,exemption_7a,0
2012,FOMC,exemption_7a,0
2013,FOMC,exemption_7a,0
2014,FOMC,exemption_7a,0
2015,FOMC,exemption_7a,4
2016,FOMC,exemption_7a,1
2017,FOMC,exemption_7a,0
2018,FOMC,exemption_7a,0
2019,FOMC,exemption_7a,0
2020,FOMC,exemption_7a,0
2021,FOMC,exemption_7a,0
2022,FOMC,exemption_7a,0
2023,FOMC,exemption_7a,0
2024,FOMC,exemption_7a,0
2022,FPISC,exemption_7a,0
2023,FPISC,exemption_7a,0
2024,FPISC,exemption_7a,0
2008,FRB,exemption_7a,1
2009,FRB,exemption_7a,1
2010,FRB,exemption_7a,5
2011,FRB,exemption_7a,1
2012,FRB,exemption_7a,4
2013,FRB,exemption_7a,2
2014,FRB,exemption_7a,1
2015,FRB,exemption_7a,18
2016,FRB,exemption_7a,10
2017,FRB,exemption_7a,5
2018,FRB,exemption_7a,0
2019,FRB,exemption_7a,3
2020,FRB,exemption_7a,0
2021,FRB,exemption_7a,0
2022,FRB,exemption_7a,3
2023,FRB,exemption_7a,2
2024,FRB,exemption_7a,3
2010,FRTIB,exemption_7a,0
2011,FRTIB,exemption_7a,0
2012,FRTIB,exemption_7a,0
2013,FRTIB,exemption_7a,0
2014,FRTIB,exemption_7a,0
2015,FRTIB,exemption_7a,0
2016,FRTIB,exemption_7a,0
2017,FRTIB,exemption_7a,0
2018,FRTIB,exemption_7a,0
2019,FRTIB,exemption_7a,0
2020,FRTIB,exemption_7a,0
2021,FRTIB,exemption_7a,0
2022,FRTIB,exemption_7a,0
2023,FRTIB,exemption_7a,0
2024,FRTIB,exemption_7a,0
2008,FTC,exemption_7a,22
2009,FTC,exemption_7a,21
2010,FTC,exemption_7a,28
2011,FTC,exemption_7a,46
2012,FTC,exemption_7a,31
2013,FTC,exemption_7a,52
2014,FTC,exemption_7a,25
2015,FTC,exemption_7a,72
2016,FTC,exemption_7a,65
2017,FTC,exemption_7a,64
2018,FTC,exemption_7a,70
2019,FTC,exemption_7a,166
2020,FTC,exemption_7a,115
2021,FTC,exemption_7a,107
2022,FTC,exemption_7a,130
2023,FTC,exemption_7a,170
2024,FTC,exemption_7a,276
2016,GCERC,exemption_7a,0
2017,GCERC,exemption_7a,0
2018,GCERC,exemption_7a,0
2019,GCERC,exemption_7a,0
2020,GCERC,exemption_7a,0
2021,GCERC,exemption_7a,0
2022,GCERC,exemption_7a,0
2023,GCERC,exemption_7a,0
2024,GCERC,exemption_7a,0
2008,GSA,exemption_7a,1
2009,GSA,exemption_7a,16
2010,GSA,exemption_7a,3
2011,GSA,exemption_7a,9
2012,GSA,exemption_7a,28
2013,GSA,exemption_7a,7
2014,GSA,exemption_7a,10
2015,GSA,exemption_7a,9
2016,GSA,exemption_7a,10
2017,GSA,exemption_7a,8
2018,GSA,exemption_7a,7
2019,GSA,exemption_7a,10
2020,GSA,exemption_7a,10
2021,GSA,exemption_7a,51
2022,GSA,exemption_7a,8
2023,GSA,exemption_7a,9
2024,GSA,exemption_7a,7
2020,HA,exemption_7a,0
2021,HA,exemption_7a,0
2022,HA,exemption_7a,0
2023,HA,exemption_7a,0
2024,HA,exemption_7a,0
2008,HHS,exemption_7a,100
2009,HHS,exemption_7a,199
2010,HHS,exemption_7a,195
2011,HHS,exemption_7a,181
2012,HHS,exemption_7a,203
2013,HHS,exemption_7a,283
2014,HHS,exemption_7a,241
2015,HHS,exemption_7a,164
2016,HHS,exemption_7a,301
2017,HHS,exemption_7a,402
2018,HHS,exemption_7a,346
2019,HHS,exemption_7a,523
2020,HHS,exemption_7a,1346
2021,HHS,exemption_7a,408
2022,HHS,exemption_7a,192
2023,HHS,exemption_7a,137
2024,HHS,exemption_7a,82
2016,HSTSF,exemption_7a,0
2017,HSTSF,exemption_7a,0
2018,HSTSF,exemption_7a,0
2019,HSTSF,exemption_7a,0
2020,HSTSF,exemption_7a,0
2021,HSTSF,exemption_7a,0
2022,HSTSF,exemption_7a,0
2023,HSTSF,exemption_7a,0
2024,HSTSF,exemption_7a,0
2008,HUD,exemption_7a,24
2009,HUD,exemption_7a,34
2010,HUD,exemption_7a,25
2011,HUD,exemption_7a,35
2012,HUD,exemption_7a,43
2013,HUD,exemption_7a,31
2014,HUD,exemption_7a,77
2015,HUD,exemption_7a,57
2016,HUD,exemption_7a,33
2017,HUD,exemption_7a,37
2018,HUD,exemption_7a,29
2019,HUD,exemption_7a,26
2020,HUD,exemption_7a,24
2021,HUD,exemption_7a,45
2022,HUD,exemption_7a,38
2023,HUD,exemption_7a,38
2024,HUD,exemption_7a,26
2008,IAF,exemption_7a,0
2009,IAF,exemption_7a,0
2010,IAF,exemption_7a,0
2011,IAF,exemption_7a,0
2012,IAF,exemption_7a,0
2013,IAF,exemption_7a,0
2014,IAF,exemption_7a,0
2015,IAF,exemption_7a,0
2016,IAF,exemption_7a,0
2017,IAF,exemption_7a,0
2018,IAF,exemption_7a,0
2019,IAF,exemption_7a,0
2020,IAF,exemption_7a,0
2021,IAF,exemption_7a,0
2022,IAF,exemption_7a,0
2023,IAF,exemption_7a,0
2024,IAF,exemption_7a,0
2008,IMLS,exemption_7a,0
2009,IMLS,exemption_7a,0
2010,IMLS,exemption_7a,0
2011,IMLS,exemption_7a,0
2012,IMLS,exemption_7a,0
2013,IMLS,exemption_7a,0
2014,IMLS,exemption_7a,0
2015,IMLS,exemption_7a,1
2016,IMLS,exemption_7a,0
2017,IMLS,exemption_7a,0
2018,IMLS,exemption_7a,0
2019,IMLS,exemption_7a,1
2020,IMLS,exemption_7a,0
2021,IMLS,exemption_7a,0
2022,IMLS,exemption_7a,0
2023,IMLS,exemption_7a,0
2024,IMLS,exemption_7a,0
2022,IPEC,exemption_7a,0
2023,IPEC,exemption_7a,0
2024,IPEC,exemption_7a,0
2016,JMMFF,exemption_7a,0
2017,JMMFF,exemption_7a,0
2018,JMMFF,exemption_7a,0
2019,JMMFF,exemption_7a,0
2020,JMMFF,exemption_7a,0
2021,JMMFF,exemption_7a,0
2022,JMMFF,exemption_7a,0
2023,JMMFF,exemption_7a,0
2024,JMMFF,exemption_7a,0
2010,LSC,exemption_7a,0
2011,LSC,exemption_7a,3
2012,LSC,exemption_7a,0
2013,LSC,exemption_7a,8
2014,LSC,exemption_7a,5
2015,LSC,exemption_7a,3
2016,LSC,exemption_7a,0
2017,LSC,exemption_7a,0
2018,LSC,exemption_7a,0
2019,LSC,exemption_7a,0
2020,LSC,exemption_7a,2
2021,LSC,exemption_7a,1
2022,LSC,exemption_7a,1
2023,LSC,exemption_7a,1
2024,LSC,exemption_7a,2
2010,MCC,exemption_7a,0
2011,MCC,exemption_7a,0
2012,MCC,exemption_7a,0
2013,MCC,exemption_7a,0
2014,MCC,exemption_7a,0
2015,MCC,exemption_7a,0
2016,MCC,exemption_7a,0
2017,MCC,exemption_7a,0
2018,MCC,exemption_7a,0
2019,MCC,exemption_7a,0
2020,MCC,exemption_7a,0
2021,MCC,exemption_7a,0
2022,MCC,exemption_7a,0
2023,MCC,exemption_7a,0
2024,MCC,exemption_7a,0
2016,MKUF,exemption_7a,0
2017,MKUF,exemption_7a,0
2018,MKUF,exemption_7a,0
2019,MKUF,exemption_7a,0
2020,MKUF,exemption_7a,0
2021,MKUF,exemption_7a,0
2022,MKUF,exemption_7a,0
2023,MKUF,exemption_7a,0
2024,MKUF,exemption_7a,0
2016,MMC,exemption_7a,0
2017,MMC,exemption_7a,0
2018,MMC,exemption_7a,0
2019,MMC,exemption_7a,0
2020,MMC,exemption_7a,0
2021,MMC,exemption_7a,0
2022,MMC,exemption_7a,0
2023,MMC,exemption_7a,0
2024,MMC,exemption_7a,0
2008,MSPB,exemption_7a,0
2009,MSPB,exemption_7a,0
2010,MSPB,exemption_7a,0
2011,MSPB,exemption_7a,0
2012,MSPB,exemption_7a,0
2013,MSPB,exemption_7a,0
2014,MSPB,exemption_7a,0
2015,MSPB,exemption_7a,0
2016,MSPB,exemption_7a,0
2017,MSPB,exemption_7a,1
2018,MSPB,exemption_7a,4
2019,MSPB,exemption_7a,3
2020,MSPB,exemption_7a,1
2021,MSPB,exemption_7a,1
2022,MSPB,exemption_7a,1
2023,MSPB,exemption_7a,2
2024,MSPB,exemption_7a,0
2008,NARA,exemption_7a,22
2009,NARA,exemption_7a,1
2010,NARA,exemption_7a,2
2011,NARA,exemption_7a,9
2012,NARA,exemption_7a,4
2013,NARA,exemption_7a,4
2014,NARA,exemption_7a,5
2015,NARA,exemption_7a,4
2016,NARA,exemption_7a,0
2017,NARA,exemption_7a,1
2018,NARA,exemption_7a,3
2019,NARA,exemption_7a,5
2020,NARA,exemption_7a,2
2021,NARA,exemption_7a,0
2022,NARA,exemption_7a,0
2023,NARA,exemption_7a,1
2024,NARA,exemption_7a,3
2008,NASA,exemption_7a,3
2009,NASA,exemption_7a,10
2010,NASA,exemption_7a,3
2011,NASA,exemption_7a,1
2012,NASA,exemption_7a,8
2013,NASA,exemption_7a,12
2014,NASA,exemption_7a,10
2015,NASA,exemption_7a,4
2016,NASA,exemption_7a,11
2017,NASA,exemption_7a,6
2018,NASA,exemption_7a,11
2019,NASA,exemption_7a,6
2020,NASA,exemption_7a,10
2021,NASA,exemption_7a,2
2022,NASA,exemption_7a,5
2023,NASA,exemption_7a,3
2024,NASA,exemption_7a,5
2016,NCD,exemption_7a,0
2017,NCD,exemption_7a,0
2018,NCD,exemption_7a,0
2019,NCD,exemption_7a,0
2020,NCD,exemption_7a,0
2021,NCD,exemption_7a,0
2022,NCD,exemption_7a,0
2023,NCD,exemption_7a,0
2024,NCD,exemption_7a,0
2018,NCMNPS,exemption_7a,0
2019,NCMNPS,exemption_7a,0
2010,NCPC,exemption_7a,0
2011,NCPC,exemption_7a,0
2012,NCPC,exemption_7a,0
2013,NCPC,exemption_7a,0
2014,NCPC,exemption_7a,0
2015,NCPC,exemption_7a,0
2016,NCPC,exemption_7a,0
2017,NCPC,exemption_7a,0
2018,NCPC,exemption_7a,0
2019,NCPC,exemption_7a,0
2020,NCPC,exemption_7a,0
2021,NCPC,exemption_7a,0
2022,NCPC,exemption_7a,0
2023,NCPC,exemption_7a,0
2024,NCPC,exemption_7a,0
2008,NCUA,exemption_7a,1
2009,NCUA,exemption_7a,2
2010,NCUA,exemption_7a,5
2011,NCUA,exemption_7a,2
2012,NCUA,exemption_7a,1
2013,NCUA,exemption_7a,0
2014,NCUA,exemption_7a,1
2015,NCUA,exemption_7a,0
2016,NCUA,exemption_7a,0
2017,NCUA,exemption_7a,0
2018,NCUA,exemption_7a,5
2019,NCUA,exemption_7a,5
2020,NCUA,exemption_7a,0
2021,NCUA,exemption_7a,1
2022,NCUA,exemption_7a,0
2023,NCUA,exemption_7a,1
2024,NCUA,exemption_7a,1
2010,NEA,exemption_7a,0
2011,NEA,exemption_7a,0
2012,NEA,exemption_7a,0
2013,NEA,exemption_7a,0
2014,NEA,exemption_7a,0
2015,NEA,exemption_7a,0
2016,NEA,exemption_7a,0
2017,NEA,exemption_7a,0
2018,NEA,exemption_7a,0
2019,NEA,exemption_7a,0
2020,NEA,exemption_7a,0
2021,NEA,exemption_7a,0
2022,NEA,exemption_7a,0
2023,NEA,exemption_7a,0
2024,NEA,exemption_7a,0
2008,NEH,exemption_7a,0
2009,NEH,exemption_7a,0
2010,NEH,exemption_7a,0
2011,NEH,exemption_7a,0
2012,NEH,exemption_7a,0
2013,NEH,exemption_7a,0
2014,NEH,exemption_7a,0
2015,NEH,exemption_7a,0
2016,NEH,exemption_7a,0
2017,NEH,exemption_7a,0
2018,NEH,exemption_7a,0
2019,NEH,exemption_7a,0
2020,NEH,exemption_7a,0
2021,NEH,exemption_7a,0
2022,NEH,exemption_7a,0
2023,NEH,exemption_7a,0
2024,NEH,exemption_7a,0
2008,NIGC,exemption_7a,7
2009,NIGC,exemption_7a,5
2010,NIGC,exemption_7a,1
2011,NIGC,exemption_7a,0
2012,NIGC,exemption_7a,0
2013,NIGC,exemption_7a,0
2014,NIGC,exemption_7a,1
2015,NIGC,exemption_7a,0
2016,NIGC,exemption_7a,0
2017,NIGC,exemption_7a,0
2018,NIGC,exemption_7a,0
2019,NIGC,exemption_7a,0
2020,NIGC,exemption_7a,0
2021,NIGC,exemption_7a,0
2022,NIGC,exemption_7a,0
2023,NIGC,exemption_7a,0
2024,NIGC,exemption_7a,1
2010,NLRB,exemption_7a,241
2011,NLRB,exemption_7a,226
2012,NLRB,exemption_7a,182
2013,NLRB,exemption_7a,207
2014,NLRB,exemption_7a,193
2015,NLRB,exemption_7a,210
2016,NLRB,exemption_7a,158
2017,NLRB,exemption_7a,164
2018,NLRB,exemption_7a,155
2019,NLRB,exemption_7a,250
2020,NLRB,exemption_7a,264
2021,NLRB,exemption_7a,229
2022,NLRB,exemption_7a,347
2023,NLRB,exemption_7a,425
2024,NLRB,exemption_7a,417
2008,NMB,exemption_7a,0
2009,NMB,exemption_7a,0
2010,NMB,exemption_7a,0
2011,NMB,exemption_7a,0
2012,NMB,exemption_7a,0
2013,NMB,exemption_7a,0
2014,NMB,exemption_7a,0
2015,NMB,exemption_7a,0
2016,NMB,exemption_7a,0
2017,NMB,exemption_7a,0
2018,NMB,exemption_7a,0
2019,NMB,exemption_7a,0
2020,NMB,exemption_7a,0
2021,NMB,exemption_7a,0
2022,NMB,exemption_7a,0
2023,NMB,exemption_7a,0
2024,NMB,exemption_7a,0
2008,NRC,exemption_7a,13
2009,NRC,exemption_7a,14
2010,NRC,exemption_7a,21
2011,NRC,exemption_7a,12
2012,NRC,exemption_7a,12
2013,NRC,exemption_7a,15
2014,NRC,exemption_7a,27
2015,NRC,exemption_7a,28
2016,NRC,exemption_7a,22
2017,NRC,exemption_7a,20
2018,NRC,exemption_7a,5
2019,NRC,exemption_7a,5
2020,NRC,exemption_7a,18
2021,NRC,exemption_7a,3
2022,NRC,exemption_7a,6
2023,NRC,exemption_7a,3
2024,NRC,exemption_7a,4
2008,NRPC,exemption_7a,2
2009,NRPC,exemption_7a,0
2010,NRPC,exemption_7a,6
2011,NRPC,exemption_7a,6
2012,NRPC,exemption_7a,6
2013,NRPC,exemption_7a,8
2014,NRPC,exemption_7a,6
2015,NRPC,exemption_7a,8
2016,NRPC,exemption_7a,10
2017,NRPC,exemption_7a,3
2018,NRPC,exemption_7a,2
2019,NRPC,exemption_7a,4
2020,NRPC,exemption_7a,5
2021,NRPC,exemption_7a,2
2022,NRPC,exemption_7a,6
2023,NRPC,exemption_7a,4
2024,NRPC,exemption_7a,10
2020,NSCAI,exemption_7a,0
2008,NSF,exemption_7a,5
2009,NSF,exemption_7a,2
2010,NSF,exemption_7a,3
2011,NSF,exemption_7a,4
2012,NSF,exemption_7a,5
2013,NSF,exemption_7a,5
2014,NSF,exemption_7a,3
2015,NSF,exemption_7a,1
2016,NSF,exemption_7a,2
2017,NSF,exemption_7a,1
2018,NSF,exemption_7a,2
2019,NSF,exemption_7a,1
2020,NSF,exemption_7a,4
2021,NSF,exemption_7a,1
2022,NSF,exemption_7a,0
2023,NSF,exemption_7a,0
2024,NSF,exemption_7a,0
2010,NTSB,exemption_7a,67
2011,NTSB,exemption_7a,96
2012,NTSB,exemption_7a,42
2013,NTSB,exemption_7a,102
2014,NTSB,exemption_7a,176
2015,NTSB,exemption_7a,101
2016,NTSB,exemption_7a,79
2017,NTSB,exemption_7a,85
2018,NTSB,exemption_7a,112
2019,NTSB,exemption_7a,182
2020,NTSB,exemption_7a,155
2021,NTSB,exemption_7a,56
2022,NTSB,exemption_7a,49
2023,NTSB,exemption_7a,85
2024,NTSB,exemption_7a,92
2016,NW,exemption_7a,0
2017,NW,exemption_7a,0
2018,NW,exemption_7a,0
2019,NW,exemption_7a,0
2020,NW,exemption_7a,0
2021,NW,exemption_7a,0
2022,NW,exemption_7a,0
2023,NW,exemption_7a,0
2024,NW,exemption_7a,0
2017,NWTRB,exemption_7a,0
2018,NWTRB,exemption_7a,0
2019,NWTRB,exemption_7a,0
2020,NWTRB,exemption_7a,0
2021,NWTRB,exemption_7a,0
2022,NWTRB,exemption_7a,0
2023,NWTRB,exemption_7a,0
2024,NWTRB,exemption_7a,0
2010,ODNI,exemption_7a,0
2011,ODNI,exemption_7a,0
2012,ODNI,exemption_7a,0
2013,ODNI,exemption_7a,0
2014,ODNI,exemption_7a,3
2015,ODNI,exemption_7a,1
2016,ODNI,exemption_7a,1
2017,ODNI,exemption_7a,14
2018,ODNI,exemption_7a,1
2019,ODNI,exemption_7a,0
2020,ODNI,exemption_7a,5
2021,ODNI,exemption_7a,0
2022,ODNI,exemption_7a,0
2023,ODNI,exemption_7a,0
2024,ODNI,exemption_7a,1
2008,OGE,exemption_7a,0
2009,OGE,exemption_7a,0
2010,OGE,exemption_7a,0
2011,OGE,exemption_7a,1
2012,OGE,exemption_7a,0
2013,OGE,exemption_7a,0
2014,OGE,exemption_7a,0
2015,OGE,exemption_7a,0
2016,OGE,exemption_7a,0
2017,OGE,exemption_7a,0
2018,OGE,exemption_7a,0
2019,OGE,exemption_7a,0
2020,OGE,exemption_7a,0
2021,OGE,exemption_7a,2
2022,OGE,exemption_7a,0
2023,OGE,exemption_7a,0
2024,OGE,exemption_7a,0
2008,OMB,exemption_7a,0
2009,OMB,exemption_7a,0
2010,OMB,exemption_7a,0
2011,OMB,exemption_7a,0
2012,OMB,exemption_7a,0
2013,OMB,exemption_7a,0
2014,OMB,exemption_7a,0
2015,OMB,exemption_7a,0
2016,OMB,exemption_7a,0
2017,OMB,exemption_7a,0
2018,OMB,exemption_7a,0
2019,OMB,exemption_7a,0
2020,OMB,exemption_7a,0
2021,OMB,exemption_7a,0
2022,OMB,exemption_7a,0
2023,OMB,exemption_7a,0
2024,OMB,exemption_7a,0
2023,ONCD,exemption_7a,0
2024,ONCD,exemption_7a,0
2008,ONDCP,exemption_7a,0
2009,ONDCP,exemption_7a,0
2010,ONDCP,exemption_7a,0
2011,ONDCP,exemption_7a,0
2012,ONDCP,exemption_7a,0
2013,ONDCP,exemption_7a,0
2014,ONDCP,exemption_7a,1
2015,ONDCP,exemption_7a,1
2016,ONDCP,exemption_7a,1
2017,ONDCP,exemption_7a,3
2018,ONDCP,exemption_7a,1
2019,ONDCP,exemption_7a,0
2020,ONDCP,exemption_7a,0
2021,ONDCP,exemption_7a,1
2022,ONDCP,exemption_7a,0
2023,ONDCP,exemption_7a,1
2024,ONDCP,exemption_7a,0
2010,ONHIR,exemption_7a,0
2011,ONHIR,exemption_7a,0
2012,ONHIR,exemption_7a,0
2013,ONHIR,exemption_7a,0
2014,ONHIR,exemption_7a,0
2015,ONHIR,exemption_7a,0
2016,ONHIR,exemption_7a,0
2017,ONHIR,exemption_7a,0
2018,ONHIR,exemption_7a,0
2019,ONHIR,exemption_7a,0
2020,ONHIR,exemption_7a,0
2021,ONHIR,exemption_7a,0
2022,ONHIR,exemption_7a,0
2023,ONHIR,exemption_7a,0
2024,ONHIR,exemption_7a,0
2008,OPIC,exemption_7a,0
2009,OPIC,exemption_7a,0
2010,OPIC,exemption_7a,0
2011,OPIC,exemption_7a,0
2012,OPIC,exemption_7a,0
2013,OPIC,exemption_7a,0
2014,OPIC,exemption_7a,0
2015,OPIC,exemption_7a,0
2016,OPIC,exemption_7a,0
2017,OPIC,exemption_7a,0
2018,OPIC,exemption_7a,0
2019,OPIC,exemption_7a,0
2008,OPM,exemption_7a,1
2009,OPM,exemption_7a,1
2010,OPM,exemption_7a,3
2011,OPM,exemption_7a,
2012,OPM,exemption_7a,1
2013,OPM,exemption_7a,1
2014,OPM,exemption_7a,1
2015,OPM,exemption_7a,5
2016,OPM,exemption_7a,2
2017,OPM,exemption_7a,3
2018,OPM,exemption_7a,3
2019,OPM,exemption_7a,0
2020,OPM,exemption_7a,0
2021,OPM,exemption_7a,2
2022,OPM,exemption_7a,0
2023,OPM,exemption_7a,0
2024,OPM,exemption_7a,0
2024,OPPR,exemption_7a,0
2010,OSC,exemption_7a,5
2011,OSC,exemption_7a,2
2012,OSC,exemption_7a,0
2013,OSC,exemption_7a,2
2014,OSC,exemption_7a,0
2015,OSC,exemption_7a,0
2016,OSC,exemption_7a,2
2017,OSC,exemption_7a,3
2018,OSC,exemption_7a,9
2019,OSC,exemption_7a,1
2020,OSC,exemption_7a,8
2021,OSC,exemption_7a,10
2022,OSC,exemption_7a,5
2023,OSC,exemption_7a,2
2024,OSC,exemption_7a,5
2008,OSHRC,exemption_7a,0
2009,OSHRC,exemption_7a,3
2010,OSHRC,exemption_7a,1
2011,OSHRC,exemption_7a,2
2012,OSHRC,exemption_7a,2
2013,OSHRC,exemption_7a,0
2014,OSHRC,exemption_7a,0
2015,OSHRC,exemption_7a,0
2016,OSHRC,exemption_7a,0
2017,OSHRC,exemption_7a,0
2018,OSHRC,exemption_7a,0
2019,OSHRC,exemption_7a,0
2020,OSHRC,exemption_7a,0
2021,OSHRC,exemption_7a,0
2022,OSHRC,exemption_7a,0
2023,OSHRC,exemption_7a,0
2024,OSHRC,exemption_7a,0
2008,OSTP,exemption_7a,0
2009,OSTP,exemption_7a,0
2010,OSTP,exemption_7a,0
2011,OSTP,exemption_7a,0
2012,OSTP,exemption_7a,0
2013,OSTP,exemption_7a,0
2014,OSTP,exemption_7a,0
2015,OSTP,exemption_7a,0
2016,OSTP,exemption_7a,0
2017,OSTP,exemption_7a,0
2018,OSTP,exemption_7a,0
2019,OSTP,exemption_7a,0
2020,OSTP,exemption_7a,0
2021,OSTP,exemption_7a,0
2022,OSTP,exemption_7a,0
2023,OSTP,exemption_7a,0
2024,OSTP,exemption_7a,0
2010,PBGC,exemption_7a,0
2011,PBGC,exemption_7a,0
2012,PBGC,exemption_7a,1
2013,PBGC,exemption_7a,1
2014,PBGC,exemption_7a,3
2015,PBGC,exemption_7a,0
2016,PBGC,exemption_7a,2
2017,PBGC,exemption_7a,0
2018,PBGC,exemption_7a,0
