year,agency,field,value
2017,PCLOB,granted_complex_high,N/A
2018,PCLOB,granted_complex_high,N/A
2019,PCLOB,granted_complex_high,20
2020,PCLOB,granted_complex_high,N/A
2021,PCLOB,granted_complex_high,N/A
2022,PCLOB,granted_complex_high,N/A
2023,PCLOB,granted_complex_high,N/A
2024,PCLOB,granted_complex_high,N/A
2008,PRC,granted_complex_high,N/A
2009,PRC,granted_complex_high,N/A
2010,PRC,granted_complex_high,N/A
2011,PRC,granted_complex_high,N/A
2012,PRC,granted_complex_high,27
2013,PRC,granted_complex_high,N/A
2014,PRC,granted_complex_high,N/A
2015,PRC,granted_complex_high,N/A
2016,PRC,granted_complex_high,N/A
2017,PRC,granted_complex_high,N/A
2018,PRC,granted_complex_high,44
2019,PRC,granted_complex_high,N/A
2020,PRC,granted_complex_high,N/A
2021,PRC,granted_complex_high,3
2022,PRC,granted_complex_high,N/A
2023,PRC,granted_complex_high,N/A
2024,PRC,granted_complex_high,N/A
2016,PT,granted_complex_high,15
2017,PT,granted_complex_high,N/A
2018,PT,granted_complex_high,N/A
2019,PT,granted_complex_high,N/A
2020,PT,granted_complex_high,N/A
2021,PT,granted_complex_high,N/A
2022,PT,granted_complex_high,N/A
2023,PT,granted_complex_high,N/A
2024,PT,granted_complex_high,N/A
2011,RATB,granted_complex_high,19
2012,RATB,granted_complex_high,N/A
2013,RATB,granted_complex_high,N/A
2014,RATB,granted_complex_high,N/A
2008,RRB,granted_complex_high,N/A
2009,RRB,granted_complex_high,N/A
2010,RRB,granted_complex_high,N/A
2011,RRB,granted_complex_high,N/A
2012,RRB,granted_complex_high,N/A
2013,RRB,granted_complex_high,N/A
2014,RRB,granted_complex_high,N/A
2015,RRB,granted_complex_high,N/A
2016,RRB,granted_complex_high,N/A
2017,RRB,granted_complex_high,N/A
2018,RRB,granted_complex_high,N/A
2019,RRB,granted_complex_high,N/A
2008,SBA,granted_complex_high,N/A
2009,SBA,granted_complex_high,N/A
2010,SBA,granted_complex_high,N/A
2011,SBA,granted_complex_high,47
2012,SBA,granted_complex_high,N/A
2013,SBA,granted_complex_high,N/A
2014,SBA,granted_complex_high,N/A
2015,SBA,granted_complex_high,N/A
2016,SBA,granted_complex_high,18.33
2017,SBA,granted_complex_high,70
2018,SBA,granted_complex_high,N/A
2019,SBA,granted_complex_high,69
2020,SBA,granted_complex_high,N/A
2021,SBA,granted_complex_high,N/A
2022,SBA,granted_complex_high,N/A
2023,SBA,granted_complex_high,N/A
2024,SBA,granted_complex_high,123.38
2008,SEC,granted_complex_high,632
2009,SEC,granted_complex_high,626
2010,SEC,granted_complex_high,812.5
2011,SEC,granted_complex_high,485
2012,SEC,granted_complex_high,325
2013,SEC,granted_complex_high,590
2014,SEC,granted_complex_high,813.5
2015,SEC,granted_complex_high,408.33
2016,SEC,granted_complex_high,347
2017,SEC,granted_complex_high,773.5
2018,SEC,granted_complex_high,723
2019,SEC,granted_complex_high,542
2020,SEC,granted_complex_high,1037
2021,SEC,granted_complex_high,821
2022,SEC,granted_complex_high,100
2023,SEC,granted_complex_high,109.26
2024,SEC,granted_complex_high,113.77
2010,SIGAR,granted_complex_high,N/A
2011,SIGAR,granted_complex_high,N/A
2012,SIGAR,granted_complex_high,N/A
2013,SIGAR,granted_complex_high,N/A
2014,SIGAR,granted_complex_high,38
2015,SIGAR,granted_complex_high,59.4
2016,SIGAR,granted_complex_high,60
2017,SIGAR,granted_complex_high,118
2018,SIGAR,granted_complex_high,141.1
2019,SIGAR,granted_complex_high,15.5
2020,SIGAR,granted_complex_high,20.5
2021,SIGAR,granted_complex_high,20
2022,SIGAR,granted_complex_high,31.3
2023,SIGAR,granted_complex_high,79
2024,SIGAR,granted_complex_high,93
2009,SIGIR,granted_complex_high,N/A
2010,SIGIR,granted_complex_high,32
2011,SIGIR,granted_complex_high,N/A
2012,SIGIR,granted_complex_high,N/A
2008,SSA,granted_complex_high,72
2009,SSA,granted_complex_high,78
2010,SSA,granted_complex_high,51
2011,SSA,granted_complex_high,54
2012,SSA,granted_complex_high,55
2013,SSA,granted_complex_high,60
2014,SSA,granted_complex_high,72
2015,SSA,granted_complex_high,80
2016,SSA,granted_complex_high,90
2017,SSA,granted_complex_high,106
2018,SSA,granted_complex_high,152
2019,SSA,granted_complex_high,143
2020,SSA,granted_complex_high,103
2021,SSA,granted_complex_high,86
2022,SSA,granted_complex_high,132
2023,SSA,granted_complex_high,110
2024,SSA,granted_complex_high,99
2016,SSAB,granted_complex_high,N/A
2017,SSAB,granted_complex_high,N/A
2018,SSAB,granted_complex_high,N/A
2019,SSAB,granted_complex_high,0.0000
2020,SSAB,granted_complex_high,N/A
2021,SSAB,granted_complex_high,na
2022,SSAB,granted_complex_high,N/A
2023,SSAB,granted_complex_high,N/A
2024,SSAB,granted_complex_high,N/A
2008,SSS,granted_complex_high,N/A
2009,SSS,granted_complex_high,N/A
2010,SSS,granted_complex_high,N/A
2011,SSS,granted_complex_high,N/A
2012,SSS,granted_complex_high,N/A
2013,SSS,granted_complex_high,N/A
2014,SSS,granted_complex_high,N/A
2015,SSS,granted_complex_high,N/A
2016,SSS,granted_complex_high,N/A
2017,SSS,granted_complex_high,N/A
2018,SSS,granted_complex_high,N/A
2019,SSS,granted_complex_high,N/A
2020,SSS,granted_complex_high,N/A
2021,SSS,granted_complex_high,N/A
2022,SSS,granted_complex_high,N/A
2023,SSS,granted_complex_high,0
2024,SSS,granted_complex_high,94
2008,STB,granted_complex_high,N/A
2009,STB,granted_complex_high,N/A
2010,STB,granted_complex_high,N/A
2011,STB,granted_complex_high,N/A
2012,STB,granted_complex_high,N/A
2013,STB,granted_complex_high,N/A
2014,STB,granted_complex_high,N/A
2015,STB,granted_complex_high,N/A
2016,STB,granted_complex_high,N/A
2017,STB,granted_complex_high,N/A
2018,STB,granted_complex_high,N/A
2019,STB,granted_complex_high,N/A
2020,STB,granted_complex_high,N/A
2021,STB,granted_complex_high,N/A
2022,STB,granted_complex_high,N/A
2023,STB,granted_complex_high,N/A
2024,STB,granted_complex_high,N/A
2008,Treasury,granted_complex_high,29.7
2009,Treasury,granted_complex_high,29.7
2010,Treasury,granted_complex_high,15.1
2011,Treasury,granted_complex_high,52
2012,Treasury,granted_complex_high,32.06
2013,Treasury,granted_complex_high,14.93
2014,Treasury,granted_complex_high,28.41
2015,Treasury,granted_complex_high,36
2016,Treasury,granted_complex_high,42.3
2017,Treasury,granted_complex_high,41
2018,Treasury,granted_complex_high,58
2019,Treasury,granted_complex_high,50.8
2020,Treasury,granted_complex_high,53
2021,Treasury,granted_complex_high,235.19
2022,Treasury,granted_complex_high,92.96
2023,Treasury,granted_complex_high,349.37
2024,Treasury,granted_complex_high,549.82
2008,TVA,granted_complex_high,37
2009,TVA,granted_complex_high,62
2010,TVA,granted_complex_high,47
2011,TVA,granted_complex_high,53.5
2012,TVA,granted_complex_high,41
2013,TVA,granted_complex_high,70
2014,TVA,granted_complex_high,102
2015,TVA,granted_complex_high,74
2016,TVA,granted_complex_high,31
2017,TVA,granted_complex_high,62.3
2018,TVA,granted_complex_high,51.5
2019,TVA,granted_complex_high,61
2020,TVA,granted_complex_high,85.55
2021,TVA,granted_complex_high,76.95
2022,TVA,granted_complex_high,77.54
2023,TVA,granted_complex_high,90
2024,TVA,granted_complex_high,124.18
2015,USAB,granted_complex_high,N/A
2016,USAB,granted_complex_high,N/A
2017,USAB,granted_complex_high,N/A
2018,USAB,granted_complex_high,N/A
2019,USAB,granted_complex_high,33
2020,USAB,granted_complex_high,N/A
2021,USAB,granted_complex_high,N/a
2022,USAB,granted_complex_high,N/A
2023,USAB,granted_complex_high,N/A
2024,USAB,granted_complex_high,N/A
2010,USADF,granted_complex_high,N/A
2011,USADF,granted_complex_high,N/A
2012,USADF,granted_complex_high,N/A
2013,USADF,granted_complex_high,N/A
2014,USADF,granted_complex_high,N/A
2015,USADF,granted_complex_high,N/A
2016,USADF,granted_complex_high,N/A
2017,USADF,granted_complex_high,N/A
2018,USADF,granted_complex_high,31
2019,USADF,granted_complex_high,51
2020,USADF,granted_complex_high,N/A
2021,USADF,granted_complex_high,N/A
2022,USADF,granted_complex_high,N/A
2023,USADF,granted_complex_high,N/A
2024,USADF,granted_complex_high,N/A
2010,USAGM,granted_complex_high,70
2011,USAGM,granted_complex_high,40
2012,USAGM,granted_complex_high,40
2013,USAGM,granted_complex_high,46
2014,USAGM,granted_complex_high,85
2015,USAGM,granted_complex_high,132
2016,USAGM,granted_complex_high,58
2017,USAGM,granted_complex_high,81.74
2018,USAGM,granted_complex_high,99.12
2019,USAGM,granted_complex_high,N/A
2020,USAGM,granted_complex_high,N/A
2021,USAGM,granted_complex_high,N/A
2022,USAGM,granted_complex_high,N/A
2023,USAGM,granted_complex_high,169
2024,USAGM,granted_complex_high,49
2008,USAID,granted_complex_high,N/A
2009,USAID,granted_complex_high,N/A
2010,USAID,granted_complex_high,315.62
2011,USAID,granted_complex_high,290.46
2012,USAID,granted_complex_high,256.44
2013,USAID,granted_complex_high,256.71
2014,USAID,granted_complex_high,261.11
2015,USAID,granted_complex_high,319.91
2016,USAID,granted_complex_high,299.61
2017,USAID,granted_complex_high,334.53
2018,USAID,granted_complex_high,316.47
2019,USAID,granted_complex_high,343.92
2020,USAID,granted_complex_high,328.89
2021,USAID,granted_complex_high,363.2
2022,USAID,granted_complex_high,297.88
2023,USAID,granted_complex_high,427.44
2024,USAID,granted_complex_high,341.93
2010,USCCR,granted_complex_high,N/A
2011,USCCR,granted_complex_high,39
2012,USCCR,granted_complex_high,22
2013,USCCR,granted_complex_high,N/A
2014,USCCR,granted_complex_high,10
2015,USCCR,granted_complex_high,37
2016,USCCR,granted_complex_high,10
2017,USCCR,granted_complex_high,6
2018,USCCR,granted_complex_high,N/A
2019,USCCR,granted_complex_high,N/A
2020,USCCR,granted_complex_high,N/A
2021,USCCR,granted_complex_high,66
2022,USCCR,granted_complex_high,29
2023,USCCR,granted_complex_high,43
2024,USCCR,granted_complex_high,63
2010,USDA,granted_complex_high,34.38
2011,USDA,granted_complex_high,53.76
2012,USDA,granted_complex_high,83.33
2013,USDA,granted_complex_high,46.67
2014,USDA,granted_complex_high,87.08
2015,USDA,granted_complex_high,81.03
2016,USDA,granted_complex_high,80.04
2017,USDA,granted_complex_high,92.01
2018,USDA,granted_complex_high,84.26
2019,USDA,granted_complex_high,159.54
2020,USDA,granted_complex_high,148.54
2021,USDA,granted_complex_high,167
2022,USDA,granted_complex_high,190.52
2023,USDA,granted_complex_high,201.26
2024,USDA,granted_complex_high,202.89
2008,USIBWC,granted_complex_high,N/A
2009,USIBWC,granted_complex_high,N/A
2010,USIBWC,granted_complex_high,N/A
2011,USIBWC,granted_complex_high,32.1
2012,USIBWC,granted_complex_high,31.9
2013,USIBWC,granted_complex_high,64
2014,USIBWC,granted_complex_high,N/A
2015,USIBWC,granted_complex_high,18.08
2016,USIBWC,granted_complex_high,N/A
2017,USIBWC,granted_complex_high,N/A
2018,USIBWC,granted_complex_high,N/A
2019,USIBWC,granted_complex_high,N/A
2020,USIBWC,granted_complex_high,N/A
2021,USIBWC,granted_complex_high,N/A
2022,USIBWC,granted_complex_high,N/A
2023,USIBWC,granted_complex_high,N/A
2024,USIBWC,granted_complex_high,N/A
2016,USICH,granted_complex_high,N/A
2017,USICH,granted_complex_high,N/A
2018,USICH,granted_complex_high,54
2019,USICH,granted_complex_high,N/A
2020,USICH,granted_complex_high,N/A
2021,USICH,granted_complex_high,N/A
2022,USICH,granted_complex_high,N/A
2023,USICH,granted_complex_high,N/A
2024,USICH,granted_complex_high,N/A
2016,USIP,granted_complex_high,N/A
2017,USIP,granted_complex_high,N/A
2018,USIP,granted_complex_high,N/A
2019,USIP,granted_complex_high,N/A
2020,USIP,granted_complex_high,39
2021,USIP,granted_complex_high,N/A
2022,USIP,granted_complex_high,N/A
2023,USIP,granted_complex_high,N/A
2024,USIP,granted_complex_high,263
2008,USITC,granted_complex_high,N/A
2009,USITC,granted_complex_high,N/A
2010,USITC,granted_complex_high,N/A
2011,USITC,granted_complex_high,N/A
2012,USITC,granted_complex_high,N/A
2013,USITC,granted_complex_high,30
2014,USITC,granted_complex_high,N/A
2015,USITC,granted_complex_high,32
2016,USITC,granted_complex_high,28
2017,USITC,granted_complex_high,27
2018,USITC,granted_complex_high,30
2019,USITC,granted_complex_high,29.2
2020,USITC,granted_complex_high,30
2021,USITC,granted_complex_high,28
2022,USITC,granted_complex_high,24.7
2023,USITC,granted_complex_high,93.7
2024,USITC,granted_complex_high,112
2010,USPS,granted_complex_high,46
2011,USPS,granted_complex_high,50.25
2012,USPS,granted_complex_high,43.64
2013,USPS,granted_complex_high,57.95
2014,USPS,granted_complex_high,55.75
2015,USPS,granted_complex_high,72.93
2016,USPS,granted_complex_high,59
2017,USPS,granted_complex_high,57.56
2018,USPS,granted_complex_high,52.42
2019,USPS,granted_complex_high,67.09
2020,USPS,granted_complex_high,47.14
2021,USPS,granted_complex_high,85.5
2022,USPS,granted_complex_high,145.37
2023,USPS,granted_complex_high,179.24
2024,USPS,granted_complex_high,171.84
2020,USRRB,granted_complex_high,N/A
2021,USRRB,granted_complex_high,N/A
2022,USRRB,granted_complex_high,N/A
2023,USRRB,granted_complex_high,N/A
2024,USRRB,granted_complex_high,N/A
2010,USTDA,granted_complex_high,102.3
2011,USTDA,granted_complex_high,118.9
2012,USTDA,granted_complex_high,15.1
2013,USTDA,granted_complex_high,25.6
2014,USTDA,granted_complex_high,46
2015,USTDA,granted_complex_high,54
2016,USTDA,granted_complex_high,68
2017,USTDA,granted_complex_high,208
2018,USTDA,granted_complex_high,N/A
2019,USTDA,granted_complex_high,N/A
2020,USTDA,granted_complex_high,1453
2021,USTDA,granted_complex_high,N/A
2022,USTDA,granted_complex_high,N/A
2023,USTDA,granted_complex_high,N/A
2024,USTDA,granted_complex_high,N/A
2010,USTR,granted_complex_high,315
2011,USTR,granted_complex_high,388
2012,USTR,granted_complex_high,116
2013,USTR,granted_complex_high,42
2014,USTR,granted_complex_high,231
2015,USTR,granted_complex_high,240
2016,USTR,granted_complex_high,188
2017,USTR,granted_complex_high,169
2018,USTR,granted_complex_high,109
2019,USTR,granted_complex_high,197
2020,USTR,granted_complex_high,104
2021,USTR,granted_complex_high,71
2022,USTR,granted_complex_high,101.18
2023,USTR,granted_complex_high,74
2024,USTR,granted_complex_high,96
2008,VA,granted_complex_high,N/A
2009,VA,granted_complex_high,32
2010,VA,granted_complex_high,14.9
2011,VA,granted_complex_high,16.74
2012,VA,granted_complex_high,29.57
2013,VA,granted_complex_high,37.74
2014,VA,granted_complex_high,41.62
2015,VA,granted_complex_high,43.3
2016,VA,granted_complex_high,53
2017,VA,granted_complex_high,77
2018,VA,granted_complex_high,42.45
2019,VA,granted_complex_high,160.14
2020,VA,granted_complex_high,121.03
2021,VA,granted_complex_high,122.48
2022,VA,granted_complex_high,65.97
2023,VA,granted_complex_high,43
2024,VA,granted_complex_high,50.68
2010,ABMC,granted_complex_low,N/A
2011,ABMC,granted_complex_low,N/A
2012,ABMC,granted_complex_low,N/A
2013,ABMC,granted_complex_low,N/A
2014,ABMC,granted_complex_low,N/A
2015,ABMC,granted_complex_low,N/A
2016,ABMC,granted_complex_low,N/A
2017,ABMC,granted_complex_low,46
2018,ABMC,granted_complex_low,160
2019,ABMC,granted_complex_low,14
2020,ABMC,granted_complex_low,60
2021,ABMC,granted_complex_low,16
2022,ABMC,granted_complex_low,8
2023,ABMC,granted_complex_low,39
2024,ABMC,granted_complex_low,46
2018,ACHP,granted_complex_low,N/A
2019,ACHP,granted_complex_low,81
2020,ACHP,granted_complex_low,423
2021,ACHP,granted_complex_low,149
2022,ACHP,granted_complex_low,120
2023,ACHP,granted_complex_low,N/A
2024,ACHP,granted_complex_low,N/A
2010,ACUS,granted_complex_low,20
2011,ACUS,granted_complex_low,N/A
2012,ACUS,granted_complex_low,N/A
2013,ACUS,granted_complex_low,N/A
2014,ACUS,granted_complex_low,N/A
2015,ACUS,granted_complex_low,13
2016,ACUS,granted_complex_low,N/A
2017,ACUS,granted_complex_low,N/A
2018,ACUS,granted_complex_low,N/A
2019,ACUS,granted_complex_low,N/A
2020,ACUS,granted_complex_low,N/A
2021,ACUS,granted_complex_low,19
2022,ACUS,granted_complex_low,N/A
2023,ACUS,granted_complex_low,N/A
2024,ACUS,granted_complex_low,N/A
2011,AFRH,granted_complex_low,51
2012,AFRH,granted_complex_low,N/A
2013,AFRH,granted_complex_low,N/A
2014,AFRH,granted_complex_low,N/A
2015,AFRH,granted_complex_low,37
2016,AFRH,granted_complex_low,N/A
2017,AFRH,granted_complex_low,N/A
2018,AFRH,granted_complex_low,N/A
2019,AFRH,granted_complex_low,2
2020,AFRH,granted_complex_low,N/A
2021,AFRH,granted_complex_low,N/A
2022,AFRH,granted_complex_low,N/A
2023,AFRH,granted_complex_low,N/A
2024,AFRH,granted_complex_low,N/A
2016,ASC,granted_complex_low,N/A
2017,ASC,granted_complex_low,N/A
2018,ASC,granted_complex_low,N/A
2019,ASC,granted_complex_low,N/A
2020,ASC,granted_complex_low,N/A
2021,ASC,granted_complex_low,N/A
2022,ASC,granted_complex_low,N/A
2023,ASC,granted_complex_low,N/A
2024,ASC,granted_complex_low,79
2008,CEQ,granted_complex_low,N/A
2009,CEQ,granted_complex_low,N/A
2010,CEQ,granted_complex_low,N/A
2011,CEQ,granted_complex_low,1310
2012,CEQ,granted_complex_low,173
2013,CEQ,granted_complex_low,161
2014,CEQ,granted_complex_low,81
2015,CEQ,granted_complex_low,909
2016,CEQ,granted_complex_low,1373
2017,CEQ,granted_complex_low,619
2018,CEQ,granted_complex_low,251
2019,CEQ,granted_complex_low,874
2020,CEQ,granted_complex_low,595
2021,CEQ,granted_complex_low,900
2022,CEQ,granted_complex_low,1333
2023,CEQ,granted_complex_low,1271
2024,CEQ,granted_complex_low,919
2016,CFA,granted_complex_low,30
2017,CFA,granted_complex_low,30
2018,CFA,granted_complex_low,61
2019,CFA,granted_complex_low,N/A
2020,CFA,granted_complex_low,N/A
2021,CFA,granted_complex_low,65
2022,CFA,granted_complex_low,N/A
2023,CFA,granted_complex_low,1
2024,CFA,granted_complex_low,N/A
2013,CFPB,granted_complex_low,128
2014,CFPB,granted_complex_low,68
2015,CFPB,granted_complex_low,57
2016,CFPB,granted_complex_low,114
2017,CFPB,granted_complex_low,86
2018,CFPB,granted_complex_low,309
2019,CFPB,granted_complex_low,349
2020,CFPB,granted_complex_low,656
2021,CFPB,granted_complex_low,775
2022,CFPB,granted_complex_low,736
2023,CFPB,granted_complex_low,878
2024,CFPB,granted_complex_low,669
2008,CFTC,granted_complex_low,N/A
2009,CFTC,granted_complex_low,N/A
2010,CFTC,granted_complex_low,N/A
2011,CFTC,granted_complex_low,473
2012,CFTC,granted_complex_low,346
2013,CFTC,granted_complex_low,838
2014,CFTC,granted_complex_low,566
2015,CFTC,granted_complex_low,333
2016,CFTC,granted_complex_low,733
2017,CFTC,granted_complex_low,779
2018,CFTC,granted_complex_low,824
2019,CFTC,granted_complex_low,481
